sample,jaccard_index,original_class,MLPC_class,MLPC_features,SVC_class,SVC_features
35648,1.0,2,2,"{'E4_IBI', 'highBeta'}",2,"{'E4_IBI', 'highBeta'}"
35672,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
35688,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35695,1.0,2,2,"{'E4_HR', 'E4_IBI', 'highBeta'}",2,"{'E4_HR', 'E4_IBI', 'highBeta'}"
35742,1.0,2,2,"{'lowAlpha', 'y', 'E4_TEMP'}",2,"{'lowAlpha', 'y', 'E4_TEMP'}"
35753,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35766,1.0,2,2,"{'lowAlpha', 'E4_TEMP', 'E4_EDA'}",2,"{'lowAlpha', 'E4_TEMP', 'E4_EDA'}"
35778,1.0,2,2,"{'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_EDA'}"
35781,1.0,2,2,"{'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_EDA'}"
35782,1.0,2,2,"{'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_EDA'}"
35786,1.0,2,2,"{'highAlpha', 'highBeta', 'E4_EDA'}",2,"{'highAlpha', 'highBeta', 'E4_EDA'}"
35818,1.0,2,2,"{'theta', 'highBeta', 'E4_EDA'}",2,"{'theta', 'highBeta', 'E4_EDA'}"
35830,1.0,2,2,{'E4_EDA'},2,{'E4_EDA'}
35832,1.0,2,2,{'E4_EDA'},2,{'E4_EDA'}
35833,1.0,2,2,{'E4_EDA'},2,{'E4_EDA'}
35834,1.0,2,2,"{'delta', 'highBeta', 'E4_EDA'}",2,"{'delta', 'highBeta', 'E4_EDA'}"
35839,1.0,2,2,"{'highAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}",2,"{'highAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}"
35848,1.0,2,2,"{'highAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}",2,"{'highAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}"
35859,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
35864,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35873,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35878,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35881,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35883,1.0,2,2,"{'lowAlpha', 'E4_IBI', 'highAlpha', 'highBeta'}",2,"{'lowAlpha', 'E4_IBI', 'highAlpha', 'highBeta'}"
35889,1.0,2,2,"{'lowGamma', 'E4_EDA'}",2,"{'lowGamma', 'E4_EDA'}"
35907,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35914,1.0,2,2,"{'lowAlpha', 'E4_IBI', 'highAlpha'}",2,"{'lowAlpha', 'E4_IBI', 'highAlpha'}"
35925,1.0,2,2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP', 'highBeta'}"
35930,1.0,2,2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP', 'highBeta'}"
35936,1.0,2,2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'lowAlpha', 'E4_IBI', 'E4_TEMP'}"
35951,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35952,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
35961,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35965,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35973,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35982,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
35986,1.0,2,2,"{'highAlpha', 'E4_IBI', 'lowGamma'}",2,"{'highAlpha', 'E4_IBI', 'lowGamma'}"
35994,1.0,2,2,{'Attention'},2,{'Attention'}
36006,1.0,2,2,"{'lowGamma', 'Attention'}",2,"{'lowGamma', 'Attention'}"
36016,1.0,2,2,{'Attention'},2,{'Attention'}
36022,0.3333333333333333,2,2,"{'E4_HR', 'Attention'}",2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'E4_IBI', 'lowGamma', 'Attention'}"
36038,0.4,2,2,"{'highAlpha', 'lowAlpha', 'Attention', 'lowGamma'}",2,"{'Meditation', 'lowGamma', 'Attention'}"
36056,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36064,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36066,1.0,2,2,"{'highAlpha', 'E4_IBI'}",2,"{'highAlpha', 'E4_IBI'}"
36073,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36086,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36107,1.0,2,2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}"
36108,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36115,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36125,1.0,2,2,"{'E4_IBI', 'delta'}",2,"{'E4_IBI', 'delta'}"
36138,1.0,2,2,"{'lowAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}",2,"{'lowAlpha', 'E4_TEMP', 'highBeta', 'E4_EDA'}"
36147,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36149,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36194,1.0,2,2,"{'delta', 'E4_TEMP', 'E4_EDA'}",2,"{'delta', 'E4_TEMP', 'E4_EDA'}"
36198,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36209,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36211,1.0,2,2,"{'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_EDA'}"
36223,1.0,2,2,"{'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_EDA'}"
36228,1.0,2,2,"{'E4_IBI', 'highBeta'}",2,"{'E4_IBI', 'highBeta'}"
36252,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36267,1.0,2,2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}"
36271,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36275,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36277,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36290,1.0,2,2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}"
36314,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
36326,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36334,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
36335,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36338,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36342,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36362,0.6666666666666666,2,2,"{'E4_HR', 'E4_IBI'}",2,"{'E4_HR', 'E4_IBI', 'z'}"
36376,0.3333333333333333,2,2,"{'theta', 'E4_EDA', 'lowBeta', 'y', 'lowGamma', 'delta', 'z'}",2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'Meditation', 'theta', 'E4_EDA', 'lowBeta', 'lowGamma', 'highBeta'}"
36377,0.5,2,2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'theta', 'E4_EDA', 'lowBeta', 'lowGamma'}",2,"{'theta', 'E4_EDA', 'lowBeta', 'y', 'lowGamma'}"
36379,0.3333333333333333,2,2,"{'E4_IBI', 'Attention', 'highBeta', 'E4_EDA'}",2,"{'lowBeta', 'E4_IBI', 'delta', 'E4_EDA'}"
36384,0.1111111111111111,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'highAlpha', 'lowAlpha', 'theta', 'E4_EDA', 'lowBeta', 'y', 'x', 'lowGamma'}"
36403,0.14285714285714285,2,2,"{'theta', 'E4_IBI', 'lowBeta', 'y'}",2,"{'E4_IBI', 'z', 'delta', 'E4_EDA'}"
36423,0.2222222222222222,2,2,"{'highAlpha', 'E4_TEMP', 'theta', 'E4_EDA', 'lowBeta', 'y', 'lowGamma', 'delta'}",2,"{'theta', 'E4_IBI', 'E4_EDA'}"
36424,0.2,2,2,"{'E4_BVP', 'y', 'E4_IBI'}",2,"{'middleGamma', 'E4_IBI', 'E4_EDA'}"
36429,0.3,2,2,"{'highAlpha', 'E4_TEMP', 'Meditation', 'E4_IBI', 'theta', 'E4_EDA', 'lowBeta', 'delta'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowGamma', 'highBeta'}"
36443,0.75,2,2,"{'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'y', 'lowGamma', 'delta'}",2,"{'E4_HR', 'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta'}"
36456,0.2,2,2,"{'E4_IBI', 'y', 'E4_TEMP'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta'}"
36466,0.5833333333333334,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta', 'highBeta'}",2,"{'highAlpha', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'lowGamma', 'x', 'delta', 'z'}"
36471,0.4,2,2,"{'highAlpha', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'y'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta'}"
36474,0.8181818181818182,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta', 'z'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'Meditation', 'E4_IBI', 'theta', 'lowBeta', 'lowGamma', 'delta'}"
36494,0.375,2,2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'highAlpha', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'lowGamma', 'delta', 'Attention'}"
36517,0.2222222222222222,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'E4_EDA', 'lowBeta', 'y', 'lowGamma'}"
36518,0.5714285714285714,2,2,"{'lowBeta', 'lowAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_BVP', 'lowBeta', 'x', 'Attention'}"
36537,0.7272727272727273,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_BVP', 'lowBeta', 'lowGamma', 'x', 'middleGamma', 'delta'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'Meditation', 'E4_IBI', 'lowBeta', 'lowGamma', 'middleGamma', 'delta'}"
36542,0.4444444444444444,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'lowGamma', 'delta'}",2,"{'E4_HR', 'E4_TEMP', 'E4_IBI', 'lowBeta', 'middleGamma', 'highBeta'}"
36543,0.5833333333333334,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'Meditation', 'E4_IBI', 'lowBeta', 'x', 'middleGamma', 'delta'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'Meditation', 'E4_IBI', 'E4_BVP', 'lowBeta', 'lowGamma', 'delta'}"
36550,0.2222222222222222,2,2,"{'E4_TEMP', 'E4_IBI', 'x'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'Meditation', 'E4_IBI', 'lowBeta', 'middleGamma', 'delta'}"
36557,0.7,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'Meditation', 'E4_IBI', 'lowBeta', 'delta'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'lowBeta', 'lowGamma', 'middleGamma', 'delta'}"
36559,0.4166666666666667,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'E4_IBI', 'E4_BVP', 'lowBeta', 'x', 'delta'}",2,"{'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_BVP', 'lowGamma', 'x', 'z', 'highBeta'}"
36562,0.2727272727272727,2,2,"{'E4_HR', 'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowBeta', 'y', 'z', 'highBeta'}",2,"{'lowAlpha', 'E4_TEMP', 'E4_IBI', 'x', 'delta', 'z'}"
36570,0.25,2,2,"{'lowGamma', 'E4_IBI', 'E4_EDA'}",2,"{'E4_HR', 'highAlpha', 'E4_IBI', 'theta', 'E4_EDA', 'Attention', 'highBeta'}"
36581,0.375,2,2,"{'highAlpha', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'theta', 'E4_EDA', 'y'}",2,"{'E4_IBI', 'E4_TEMP', 'delta', 'E4_EDA'}"
36582,0.5,2,2,"{'E4_IBI', 'E4_TEMP', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'E4_BVP', 'lowGamma', 'x'}"
36603,0.6,2,2,"{'E4_IBI', 'E4_TEMP', 'Attention', 'E4_EDA'}",2,"{'E4_TEMP', 'E4_IBI', 'x', 'E4_EDA'}"
36604,0.6666666666666666,2,2,"{'E4_HR', 'E4_IBI', 'E4_TEMP', 'E4_EDA'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_EDA', 'delta'}"
36612,0.4,2,2,"{'E4_IBI', 'E4_EDA', 'E4_BVP', 'y', 'z'}",2,"{'E4_IBI', 'E4_EDA'}"
36637,0.6,2,2,"{'E4_IBI', 'Attention', 'highBeta', 'E4_EDA'}",2,"{'Meditation', 'E4_IBI', 'Attention', 'E4_EDA'}"
36647,0.4,2,2,"{'highAlpha', 'E4_IBI', 'E4_EDA', 'lowBeta', 'y'}",2,"{'E4_IBI', 'E4_EDA'}"
36654,0.4,2,2,"{'middleGamma', 'E4_BVP', 'E4_IBI', 'E4_EDA'}",2,"{'lowBeta', 'E4_IBI', 'E4_EDA'}"
36669,0.5,2,2,"{'lowAlpha', 'theta', 'E4_IBI', 'E4_EDA', 'highBeta'}",2,"{'E4_HR', 'E4_IBI', 'highBeta', 'E4_EDA'}"
36677,0.4,2,2,"{'highAlpha', 'E4_IBI', 'lowGamma', 'E4_EDA'}",2,"{'theta', 'E4_IBI', 'E4_EDA'}"
36690,0.6666666666666666,2,2,"{'lowAlpha', 'E4_TEMP', 'E4_IBI', 'E4_EDA', 'delta'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'middleGamma', 'delta'}"
36707,0.8333333333333334,2,2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'middleGamma', 'delta'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowBeta', 'middleGamma', 'delta'}"
36710,0.42857142857142855,2,2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowGamma', 'middleGamma'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'z', 'highBeta'}"
36711,0.75,2,2,"{'middleGamma', 'E4_IBI', 'E4_EDA'}",2,"{'middleGamma', 'E4_IBI', 'z', 'E4_EDA'}"
36718,0.4444444444444444,2,2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowBeta', 'lowGamma', 'delta'}",2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'E4_BVP', 'lowGamma', 'Attention', 'highBeta'}"
36721,0.3333333333333333,2,2,"{'E4_TEMP', 'E4_IBI', 'theta', 'E4_EDA', 'E4_BVP', 'y'}",2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'E4_IBI', 'E4_EDA', 'highBeta'}"
36746,0.5,2,2,"{'theta', 'lowGamma', 'E4_IBI', 'E4_EDA'}",2,"{'E4_TEMP', 'theta', 'E4_IBI', 'E4_EDA', 'lowBeta'}"
36747,0.5,2,2,"{'lowBeta', 'lowAlpha', 'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'E4_EDA'}"
36749,0.6666666666666666,2,2,"{'middleGamma', 'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'E4_EDA'}"
36753,0.4,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'E4_HR', 'lowAlpha', 'E4_IBI', 'E4_EDA', 'middleGamma'}"
36760,0.5,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'y', 'Meditation', 'E4_EDA'}"
36767,0.6666666666666666,2,2,"{'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowGamma', 'delta', 'Attention'}",2,"{'E4_IBI', 'E4_TEMP', 'delta', 'E4_EDA'}"
36774,0.2857142857142857,2,2,"{'highAlpha', 'E4_IBI', 'delta', 'E4_EDA'}",2,"{'lowAlpha', 'E4_IBI', 'E4_EDA', 'middleGamma', 'Attention'}"
36779,0.6666666666666666,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'E4_BVP', 'E4_IBI', 'E4_EDA'}"
36789,0.6666666666666666,2,2,"{'theta', 'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'E4_EDA'}"
36798,0.16666666666666666,2,2,"{'E4_HR', 'E4_IBI', 'E4_TEMP'}",2,"{'middleGamma', 'lowGamma', 'E4_IBI', 'E4_EDA'}"
36805,1.0,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'E4_EDA'}"
36842,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'delta'}",2,"{'E4_IBI', 'E4_TEMP', 'delta'}"
36844,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'delta'}",2,"{'E4_IBI', 'E4_TEMP', 'delta'}"
36857,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
36864,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
36888,0.5,2,2,"{'E4_IBI', 'y', 'E4_EDA'}",2,"{'E4_BVP', 'E4_IBI', 'E4_EDA'}"
36889,0.75,2,2,"{'theta', 'highAlpha', 'E4_IBI', 'E4_TEMP'}",2,"{'highAlpha', 'E4_IBI', 'E4_TEMP'}"
36896,0.25,2,2,"{'E4_HR', 'E4_IBI'}",2,"{'middleGamma', 'E4_IBI', 'E4_EDA'}"
36899,0.4,2,2,"{'E4_IBI', 'highBeta', 'E4_EDA'}",2,"{'E4_BVP', 'lowBeta', 'E4_IBI', 'E4_EDA'}"
36904,0.5,2,2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'E4_IBI', 'theta', 'E4_EDA', 'lowGamma', 'y', 'delta', 'Attention', 'highBeta'}",2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'E4_IBI', 'theta', 'delta', 'highBeta'}"
36906,0.4,2,2,"{'E4_HR', 'Meditation', 'E4_IBI', 'E4_EDA', 'highBeta'}",2,"{'E4_HR', 'lowAlpha', 'highAlpha', 'Meditation', 'E4_IBI', 'E4_EDA', 'E4_BVP', 'y', 'Attention'}"
36909,0.35714285714285715,2,2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'Meditation', 'E4_IBI', 'theta', 'E4_EDA', 'x', 'delta', 'highBeta'}",2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'E4_IBI', 'E4_EDA', 'lowBeta', 'lowGamma', 'z', 'Attention'}"
36920,1.0,2,2,"{'E4_HR', 'E4_TEMP'}",2,"{'E4_HR', 'E4_TEMP'}"
36926,0.375,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'Meditation', 'E4_IBI', 'E4_EDA', 'E4_BVP', 'lowBeta', 'lowGamma', 'x', 'middleGamma', 'delta', 'highBeta'}",2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'theta', 'E4_BVP', 'lowGamma', 'Attention', 'highBeta'}"
36934,1.0,2,2,"{'highAlpha', 'E4_TEMP', 'highBeta'}",2,"{'highAlpha', 'E4_TEMP', 'highBeta'}"
36957,0.14285714285714285,2,2,"{'Meditation', 'E4_IBI', 'delta', 'E4_EDA'}",2,"{'middleGamma', 'lowAlpha', 'E4_HR', 'E4_IBI'}"
36958,0.6666666666666666,2,2,"{'E4_HR', 'E4_IBI'}",2,"{'E4_BVP', 'E4_HR', 'E4_IBI'}"
36967,0.2,2,2,"{'E4_IBI', 'E4_EDA'}",2,"{'E4_IBI', 'E4_HR', 'y', 'z'}"
37003,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37005,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37035,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37046,1.0,2,2,"{'E4_IBI', 'delta'}",2,"{'E4_IBI', 'delta'}"
37054,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37061,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37063,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'delta'}",2,"{'E4_IBI', 'E4_TEMP', 'delta'}"
37073,0.3333333333333333,2,2,"{'E4_HR', 'E4_IBI', 'x', 'E4_EDA'}",2,"{'E4_BVP', 'E4_HR', 'E4_IBI', 'highAlpha'}"
37103,1.0,2,2,"{'highAlpha', 'delta', 'E4_TEMP'}",2,"{'highAlpha', 'delta', 'E4_TEMP'}"
37107,0.5555555555555556,2,2,"{'E4_HR', 'highAlpha', 'E4_TEMP', 'Meditation', 'lowBeta', 'middleGamma', 'delta'}",2,"{'E4_HR', 'highAlpha', 'Meditation', 'theta', 'middleGamma', 'delta', 'Attention'}"
37133,0.4166666666666667,2,2,"{'E4_HR', 'lowAlpha', 'E4_TEMP', 'highAlpha', 'lowBeta', 'middleGamma', 'delta'}",2,"{'highAlpha', 'E4_TEMP', 'Meditation', 'E4_EDA', 'E4_BVP', 'lowBeta', 'y', 'middleGamma', 'delta', 'Attention'}"
37163,0.3333333333333333,2,2,"{'Meditation', 'Attention'}",2,"{'Attention', 'E4_EDA'}"
37168,0.25,2,2,"{'E4_IBI', 'y', 'delta'}",2,"{'E4_IBI', 'E4_EDA'}"
37171,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37191,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37202,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37206,1.0,2,2,"{'lowGamma', 'E4_TEMP'}",2,"{'lowGamma', 'E4_TEMP'}"
37218,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37236,1.0,2,2,"{'lowBeta', 'highAlpha', 'E4_IBI', 'lowGamma'}",2,"{'lowBeta', 'highAlpha', 'E4_IBI', 'lowGamma'}"
37238,1.0,2,2,"{'highAlpha', 'E4_IBI', 'lowGamma'}",2,"{'highAlpha', 'E4_IBI', 'lowGamma'}"
37247,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37257,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37287,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37294,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37303,1.0,2,2,"{'E4_IBI', 'highBeta'}",2,"{'E4_IBI', 'highBeta'}"
37308,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37312,1.0,2,2,"{'E4_IBI', 'highBeta'}",2,"{'E4_IBI', 'highBeta'}"
37314,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37324,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37352,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
37357,1.0,2,2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}",2,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
37364,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37386,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37397,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37398,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37399,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37423,1.0,2,2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}",2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}"
37434,1.0,2,2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}",2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}"
37451,1.0,2,2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}",2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}"
37454,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37464,1.0,2,2,"{'lowBeta', 'E4_IBI', 'E4_TEMP'}",2,"{'lowBeta', 'E4_IBI', 'E4_TEMP'}"
37468,1.0,2,2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}",2,"{'lowGamma', 'E4_IBI', 'E4_TEMP'}"
37483,1.0,2,2,"{'E4_IBI', 'delta'}",2,"{'E4_IBI', 'delta'}"
37501,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37509,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37535,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37549,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37551,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37561,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37575,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37581,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37592,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37608,1.0,2,2,"{'E4_IBI', 'E4_TEMP'}",2,"{'E4_IBI', 'E4_TEMP'}"
37611,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
37612,1.0,2,2,{'E4_IBI'},2,{'E4_IBI'}
